"","Year","State","Commodity","Species","Product_Type","Unit","Value","Region","NAs","nonNAs","Gapfill","GF_Method","State_Avg","Region_Avg","Unit_Avg"
"1191",2013,"WEST VIRGINIA","FOOD FISH","CATFISH","FOODSIZE","LB",8658691.9,"South",3,1,1,"Region Average",12643,8658691.9,3545924.67272331
"1192",2013,"WEST VIRGINIA","FOOD FISH","ATLANTIC SALMON","NONE","OPERATIONS",1,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1193",2013,"WEST VIRGINIA","FOOD FISH","ATLANTIC SALMON","NONE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1194",2013,"WEST VIRGINIA","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1195",2013,"WEST VIRGINIA","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1196",2013,"WEST VIRGINIA","FOOD FISH","TROUT","NONE","OPERATIONS",15,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1197",2013,"WEST VIRGINIA","FOOD FISH","TROUT","NONE","DOLLARS",1365720,"South",10,4,0,NA,742255,19420987.1864035,9450793.2152848
"1198",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",4,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1199",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1200",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",3,3,1,"Region Average",175958.666666667,10243752.6923077,3795921.74337208
"1201",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",15,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1202",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",19420987.1864035,"South",10,4,1,"Region Average",742255,19420987.1864035,9450793.2152848
"1203",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FOODSIZE","HEAD",466634,"South",3,3,0,NA,175958.666666667,10243752.6923077,3795921.74337208
"1204",2013,"WEST VIRGINIA","FOOD FISH","TROUT","FOODSIZE","LB",8658691.9,"South",3,1,1,"Region Average",12643,8658691.9,3545924.67272331
"1205",2013,"WEST VIRGINIA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",6,"South",0,14,0,NA,5.71428571428571,14.9759036144578,9.31397849462366
"1206",2013,"WEST VIRGINIA","FOOD FISH","TROUT","STOCKERS","DOLLARS",44619,"South",10,4,0,NA,742255,19420987.1864035,9450793.2152848
"1207",2013,"WEST VIRGINIA","FOOD FISH","TROUT","STOCKERS","HEAD",47908,"South",3,3,0,NA,175958.666666667,10243752.6923077,3795921.74337208
"1208",2013,"WEST VIRGINIA","FOOD FISH","TROUT","STOCKERS","LB",12643,"South",3,1,0,NA,12643,8658691.9,3545924.67272331
"1209",2013,"WISCONSIN","FOOD FISH","FOOD FISH","NONE","OPERATIONS",67,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1210",2013,"WISCONSIN","FOOD FISH","FOOD FISH","NONE","DOLLARS",2406691,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1211",2013,"WISCONSIN","FOOD FISH","CATFISH","NONE","OPERATIONS",6,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1212",2013,"WISCONSIN","FOOD FISH","CATFISH","NONE","DOLLARS",13782,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1213",2013,"WISCONSIN","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",5,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1214",2013,"WISCONSIN","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1215",2013,"WISCONSIN","FOOD FISH","CATFISH","FOODSIZE","HEAD",1900,"North Central",1,4,0,NA,181817.5,250879,3795921.74337208
"1216",2013,"WISCONSIN","FOOD FISH","CATFISH","FOODSIZE","LB",4200,"North Central",1,3,0,NA,185971.666666667,203239.529411765,3545924.67272331
"1217",2013,"WISCONSIN","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",1,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1218",2013,"WISCONSIN","FOOD FISH","CATFISH","STOCKERS","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1219",2013,"WISCONSIN","FOOD FISH","CATFISH","STOCKERS","HEAD",250879,"North Central",1,4,1,"Region Average",181817.5,250879,3795921.74337208
"1220",2013,"WISCONSIN","FOOD FISH","CATFISH","STOCKERS","LB",203239.529411765,"North Central",1,3,1,"Region Average",185971.666666667,203239.529411765,3545924.67272331
"1221",2013,"WISCONSIN","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",2,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1222",2013,"WISCONSIN","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1223",2013,"WISCONSIN","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",19,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1224",2013,"WISCONSIN","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",171957,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1225",2013,"WISCONSIN","FOOD FISH","TILAPIA","NONE","OPERATIONS",9,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1226",2013,"WISCONSIN","FOOD FISH","TILAPIA","NONE","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1227",2013,"WISCONSIN","FOOD FISH","TROUT","NONE","OPERATIONS",42,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1228",2013,"WISCONSIN","FOOD FISH","TROUT","NONE","DOLLARS",1941322,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1229",2013,"WISCONSIN","FOOD FISH","TROUT","EGGS","OPERATIONS",2,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1230",2013,"WISCONSIN","FOOD FISH","TROUT","EGGS","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1231",2013,"WISCONSIN","FOOD FISH","TROUT","EGGS","EGGS",74764032.8333333,"North Central",1,0,1,"Region Average",NA,NA,74764032.8333333
"1232",2013,"WISCONSIN","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",7,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1233",2013,"WISCONSIN","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",1077952,"North Central",6,6,1,"State Average",1077952,841228.484615385,9450793.2152848
"1234",2013,"WISCONSIN","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",60850,"North Central",1,4,0,NA,181817.5,250879,3795921.74337208
"1235",2013,"WISCONSIN","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",33,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1236",2013,"WISCONSIN","FOOD FISH","TROUT","FOODSIZE","DOLLARS",1648130,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1237",2013,"WISCONSIN","FOOD FISH","TROUT","FOODSIZE","HEAD",506141,"North Central",1,4,0,NA,181817.5,250879,3795921.74337208
"1238",2013,"WISCONSIN","FOOD FISH","TROUT","FOODSIZE","LB",492241,"North Central",1,3,0,NA,185971.666666667,203239.529411765,3545924.67272331
"1239",2013,"WISCONSIN","FOOD FISH","TROUT","STOCKERS","OPERATIONS",23,"North Central",0,12,0,NA,18,5.67441860465116,9.31397849462366
"1240",2013,"WISCONSIN","FOOD FISH","TROUT","STOCKERS","DOLLARS",285830,"North Central",6,6,0,NA,1077952,841228.484615385,9450793.2152848
"1241",2013,"WISCONSIN","FOOD FISH","TROUT","STOCKERS","HEAD",158379,"North Central",1,4,0,NA,181817.5,250879,3795921.74337208
"1242",2013,"WISCONSIN","FOOD FISH","TROUT","STOCKERS","LB",61474,"North Central",1,3,0,NA,185971.666666667,203239.529411765,3545924.67272331
"1243",2013,"WYOMING","FOOD FISH","FOOD FISH","NONE","OPERATIONS",4,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1244",2013,"WYOMING","FOOD FISH","FOOD FISH","NONE","DOLLARS",196000,"West",5,2,0,NA,103500,9917520.23958333,9450793.2152848
"1245",2013,"WYOMING","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1246",2013,"WYOMING","FOOD FISH","TILAPIA","NONE","DOLLARS",9917520.23958333,"West",5,2,1,"Region Average",103500,9917520.23958333,9450793.2152848
"1247",2013,"WYOMING","FOOD FISH","TROUT","NONE","OPERATIONS",3,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1248",2013,"WYOMING","FOOD FISH","TROUT","NONE","DOLLARS",9917520.23958333,"West",5,2,1,"Region Average",103500,9917520.23958333,9450793.2152848
"1249",2013,"WYOMING","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1250",2013,"WYOMING","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",9917520.23958333,"West",5,2,1,"Region Average",103500,9917520.23958333,9450793.2152848
"1251",2013,"WYOMING","FOOD FISH","TROUT","BROODSTOCK","HEAD",2005969.10526316,"West",2,2,1,"Region Average",18500,2005969.10526316,3795921.74337208
"1252",2013,"WYOMING","FOOD FISH","TROUT","BROODSTOCK","LB",3071894,"West",2,1,1,"Region Average",3000,3071894,3545924.67272331
"1253",2013,"WYOMING","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1254",2013,"WYOMING","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",9917520.23958333,"West",5,2,1,"Region Average",103500,9917520.23958333,9450793.2152848
"1255",2013,"WYOMING","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",2005969.10526316,"West",2,2,1,"Region Average",18500,2005969.10526316,3795921.74337208
"1256",2013,"WYOMING","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",3,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1257",2013,"WYOMING","FOOD FISH","TROUT","FOODSIZE","DOLLARS",9917520.23958333,"West",5,2,1,"Region Average",103500,9917520.23958333,9450793.2152848
"1258",2013,"WYOMING","FOOD FISH","TROUT","FOODSIZE","HEAD",26000,"West",2,2,0,NA,18500,2005969.10526316,3795921.74337208
"1259",2013,"WYOMING","FOOD FISH","TROUT","FOODSIZE","LB",3071894,"West",2,1,1,"Region Average",3000,3071894,3545924.67272331
"1260",2013,"WYOMING","FOOD FISH","TROUT","STOCKERS","OPERATIONS",3,"West",0,7,0,NA,2.28571428571429,7.1010101010101,9.31397849462366
"1261",2013,"WYOMING","FOOD FISH","TROUT","STOCKERS","DOLLARS",11000,"West",5,2,0,NA,103500,9917520.23958333,9450793.2152848
"1262",2013,"WYOMING","FOOD FISH","TROUT","STOCKERS","HEAD",11000,"West",2,2,0,NA,18500,2005969.10526316,3795921.74337208
"1263",2013,"WYOMING","FOOD FISH","TROUT","STOCKERS","LB",3000,"West",2,1,0,NA,3000,3071894,3545924.67272331
