"Year","State","Species","Product_Type","Unit","Value"
2005,"OHIO","YELLOW PERCH","FOODSIZE","LB",36126
2005,"OHIO","YELLOW PERCH","FOODSIZE","LB_PER_HEAD",0.4
2005,"OHIO","YELLOW PERCH","STOCKERS","OPERATIONS",5
2005,"OHIO","YELLOW PERCH","STOCKERS","DOLLARS",NA
2005,"OHIO","YELLOW PERCH","STOCKERS","HEAD",37200
2005,"OHIO","YELLOW PERCH","STOCKERS","LB",10950
2005,"OHIO","YELLOW PERCH","STOCKERS","LB_PER_HEAD",0.3
2005,"OHIO","TILAPIA","ALL PRODUCTS","OPERATIONS",4
2005,"OHIO","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"OHIO","TILAPIA","FOODSIZE","OPERATIONS",3
2005,"OHIO","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"OHIO","TILAPIA","FOODSIZE","HEAD",NA
2005,"OHIO","TILAPIA","FOODSIZE","LB",NA
2005,"OHIO","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"OHIO","TILAPIA","STOCKERS","OPERATIONS",1
2005,"OHIO","TILAPIA","STOCKERS","DOLLARS",NA
2005,"OHIO","TILAPIA","STOCKERS","HEAD",NA
2005,"OHIO","TILAPIA","STOCKERS","LB",NA
2005,"OHIO","TILAPIA","STOCKERS","LB_PER_HEAD",NA
2005,"OHIO","TROUT","ALL PRODUCTS","OPERATIONS",6
2005,"OHIO","TROUT","ALL PRODUCTS","DOLLARS",367542
2005,"OHIO","TROUT","FOODSIZE","OPERATIONS",6
2005,"OHIO","TROUT","FOODSIZE","DOLLARS",367542
2005,"OHIO","TROUT","FOODSIZE","HEAD",137216
2005,"OHIO","TROUT","FOODSIZE","LB",138971
2005,"OHIO","TROUT","FOODSIZE","LB_PER_HEAD",1
2005,"OKLAHOMA","FOOD FISH","ALL PRODUCTS","OPERATIONS",14
2005,"OKLAHOMA","FOOD FISH","ALL PRODUCTS","DOLLARS",421038
2005,"OKLAHOMA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1
2005,"OKLAHOMA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"OKLAHOMA","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",1
2005,"OKLAHOMA","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"OKLAHOMA","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA
2005,"OKLAHOMA","HYBRID STRIPED BASS","FOODSIZE","LB",NA
2005,"OKLAHOMA","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA
2005,"OKLAHOMA","CARP","ALL PRODUCTS","OPERATIONS",7
2005,"OKLAHOMA","CARP","ALL PRODUCTS","DOLLARS",207404
2005,"OKLAHOMA","GRASS CARP","ALL PRODUCTS","OPERATIONS",7
2005,"OKLAHOMA","GRASS CARP","ALL PRODUCTS","DOLLARS",207404
2005,"OKLAHOMA","GRASS CARP","FINGERLINGS & FRY","OPERATIONS",2
2005,"OKLAHOMA","GRASS CARP","FINGERLINGS & FRY","DOLLARS",NA
2005,"OKLAHOMA","GRASS CARP","FINGERLINGS & FRY","HEAD",NA
2005,"OKLAHOMA","GRASS CARP","FOODSIZE","OPERATIONS",2
2005,"OKLAHOMA","GRASS CARP","FOODSIZE","DOLLARS",NA
2005,"OKLAHOMA","GRASS CARP","FOODSIZE","HEAD",NA
2005,"OKLAHOMA","GRASS CARP","FOODSIZE","LB",NA
2005,"OKLAHOMA","GRASS CARP","FOODSIZE","LB_PER_HEAD",NA
2005,"OKLAHOMA","GRASS CARP","STOCKERS","OPERATIONS",3
2005,"OKLAHOMA","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"OKLAHOMA","GRASS CARP","STOCKERS","HEAD",NA
2005,"OKLAHOMA","GRASS CARP","STOCKERS","LB",NA
2005,"OKLAHOMA","GRASS CARP","STOCKERS","LB_PER_HEAD",NA
2005,"OKLAHOMA","CATFISH","ALL PRODUCTS","OPERATIONS",12
2005,"OKLAHOMA","CATFISH","ALL PRODUCTS","DOLLARS",203818
2005,"OKLAHOMA","CATFISH","FINGERLINGS & FRY","OPERATIONS",4
2005,"OKLAHOMA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"OKLAHOMA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"OKLAHOMA","CATFISH","FOODSIZE","OPERATIONS",10
2005,"OKLAHOMA","CATFISH","FOODSIZE","DOLLARS",154154
2005,"OKLAHOMA","CATFISH","FOODSIZE","HEAD",94605
2005,"OKLAHOMA","CATFISH","FOODSIZE","LB",160889
2005,"OKLAHOMA","CATFISH","FOODSIZE","LB_PER_HEAD",1.7
2005,"OKLAHOMA","CATFISH","STOCKERS","OPERATIONS",1
2005,"OKLAHOMA","CATFISH","STOCKERS","DOLLARS",NA
2005,"OKLAHOMA","CATFISH","STOCKERS","HEAD",NA
2005,"OKLAHOMA","CATFISH","STOCKERS","LB",NA
2005,"OKLAHOMA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"OKLAHOMA","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"OKLAHOMA","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"OKLAHOMA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",1
2005,"OKLAHOMA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"OKLAHOMA","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",1
2005,"OKLAHOMA","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",NA
2005,"OKLAHOMA","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA
2005,"OKLAHOMA","TILAPIA","ALL PRODUCTS","OPERATIONS",2
2005,"OKLAHOMA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"OKLAHOMA","TILAPIA","FINGERLINGS & FRY","OPERATIONS",1
2005,"OKLAHOMA","TILAPIA","FINGERLINGS & FRY","DOLLARS",NA
2005,"OKLAHOMA","TILAPIA","FINGERLINGS & FRY","HEAD",NA
2005,"OKLAHOMA","TILAPIA","FOODSIZE","OPERATIONS",1
2005,"OKLAHOMA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"OKLAHOMA","TILAPIA","FOODSIZE","HEAD",NA
2005,"OKLAHOMA","TILAPIA","FOODSIZE","LB",NA
2005,"OKLAHOMA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"OKLAHOMA","TILAPIA","STOCKERS","OPERATIONS",1
2005,"OKLAHOMA","TILAPIA","STOCKERS","DOLLARS",NA
2005,"OKLAHOMA","TILAPIA","STOCKERS","HEAD",NA
2005,"OKLAHOMA","TILAPIA","STOCKERS","LB",NA
2005,"OKLAHOMA","TILAPIA","STOCKERS","LB_PER_HEAD",NA
2005,"OREGON","FOOD FISH","ALL PRODUCTS","OPERATIONS",18
2005,"OREGON","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2005,"OREGON","CATFISH","ALL PRODUCTS","OPERATIONS",2
2005,"OREGON","CATFISH","ALL PRODUCTS","DOLLARS",NA
2005,"OREGON","CATFISH","BROODSTOCK","OPERATIONS",1
2005,"OREGON","CATFISH","BROODSTOCK","DOLLARS",NA
2005,"OREGON","CATFISH","BROODSTOCK","HEAD",NA
2005,"OREGON","CATFISH","BROODSTOCK","LB",NA
2005,"OREGON","CATFISH","BROODSTOCK","LB_PER_HEAD",NA
2005,"OREGON","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2005,"OREGON","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"OREGON","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"OREGON","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"OREGON","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"OREGON","TROUT","ALL PRODUCTS","OPERATIONS",16
2005,"OREGON","TROUT","ALL PRODUCTS","DOLLARS",805979
2005,"OREGON","TROUT","FINGERLINGS & FRY","OPERATIONS",2
2005,"OREGON","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"OREGON","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"OREGON","TROUT","FOODSIZE","OPERATIONS",14
2005,"OREGON","TROUT","FOODSIZE","DOLLARS",399556
2005,"OREGON","TROUT","FOODSIZE","HEAD",108891
2005,"OREGON","TROUT","FOODSIZE","LB",143341
2005,"OREGON","TROUT","FOODSIZE","LB_PER_HEAD",1.3
2005,"OREGON","TROUT","STOCKERS","OPERATIONS",6
2005,"OREGON","TROUT","STOCKERS","DOLLARS",NA
2005,"OREGON","TROUT","STOCKERS","HEAD",NA
2005,"OREGON","TROUT","STOCKERS","LB",NA
2005,"OREGON","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","FOOD FISH","ALL PRODUCTS","OPERATIONS",46
2005,"PENNSYLVANIA","FOOD FISH","ALL PRODUCTS","DOLLARS",7426741
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",4
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",3
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","FOODSIZE","HEAD",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","FOODSIZE","LB",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","STOCKERS","OPERATIONS",1
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","STOCKERS","DOLLARS",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","STOCKERS","HEAD",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","STOCKERS","LB",NA
2005,"PENNSYLVANIA","HYBRID STRIPED BASS","STOCKERS","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","CARP","ALL PRODUCTS","OPERATIONS",1
2005,"PENNSYLVANIA","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"PENNSYLVANIA","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2005,"PENNSYLVANIA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2005,"PENNSYLVANIA","GRASS CARP","STOCKERS","OPERATIONS",1
2005,"PENNSYLVANIA","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"PENNSYLVANIA","GRASS CARP","STOCKERS","HEAD",NA
2005,"PENNSYLVANIA","GRASS CARP","STOCKERS","LB",NA
2005,"PENNSYLVANIA","GRASS CARP","STOCKERS","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","CATFISH","ALL PRODUCTS","OPERATIONS",3
2005,"PENNSYLVANIA","CATFISH","ALL PRODUCTS","DOLLARS",25600
2005,"PENNSYLVANIA","CATFISH","STOCKERS","OPERATIONS",3
2005,"PENNSYLVANIA","CATFISH","STOCKERS","DOLLARS",25600
2005,"PENNSYLVANIA","CATFISH","STOCKERS","HEAD",NA
2005,"PENNSYLVANIA","CATFISH","STOCKERS","LB",NA
2005,"PENNSYLVANIA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",4
2005,"PENNSYLVANIA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"PENNSYLVANIA","YELLOW PERCH","FOODSIZE","OPERATIONS",2
2005,"PENNSYLVANIA","YELLOW PERCH","FOODSIZE","DOLLARS",NA
2005,"PENNSYLVANIA","YELLOW PERCH","FOODSIZE","HEAD",NA
2005,"PENNSYLVANIA","YELLOW PERCH","FOODSIZE","LB",NA
2005,"PENNSYLVANIA","YELLOW PERCH","FOODSIZE","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","YELLOW PERCH","STOCKERS","OPERATIONS",2
2005,"PENNSYLVANIA","YELLOW PERCH","STOCKERS","DOLLARS",NA
2005,"PENNSYLVANIA","YELLOW PERCH","STOCKERS","HEAD",NA
2005,"PENNSYLVANIA","YELLOW PERCH","STOCKERS","LB",NA
2005,"PENNSYLVANIA","YELLOW PERCH","STOCKERS","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","TILAPIA","ALL PRODUCTS","OPERATIONS",2
2005,"PENNSYLVANIA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"PENNSYLVANIA","TILAPIA","FOODSIZE","OPERATIONS",2
2005,"PENNSYLVANIA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"PENNSYLVANIA","TILAPIA","FOODSIZE","HEAD",NA
2005,"PENNSYLVANIA","TILAPIA","FOODSIZE","LB",NA
2005,"PENNSYLVANIA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"PENNSYLVANIA","TROUT","ALL PRODUCTS","OPERATIONS",40
2005,"PENNSYLVANIA","TROUT","ALL PRODUCTS","DOLLARS",4819451
2005,"PENNSYLVANIA","TROUT","EGGS","OPERATIONS",1
2005,"PENNSYLVANIA","TROUT","EGGS","DOLLARS",NA
2005,"PENNSYLVANIA","TROUT","EGGS","EGGS",NA
2005,"PENNSYLVANIA","TROUT","FINGERLINGS & FRY","OPERATIONS",11
2005,"PENNSYLVANIA","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"PENNSYLVANIA","TROUT","FINGERLINGS & FRY","HEAD",289123
2005,"PENNSYLVANIA","TROUT","FOODSIZE","OPERATIONS",39
2005,"PENNSYLVANIA","TROUT","FOODSIZE","DOLLARS",3970412
2005,"PENNSYLVANIA","TROUT","FOODSIZE","HEAD",1290848
2005,"PENNSYLVANIA","TROUT","FOODSIZE","LB",1318894
2005,"PENNSYLVANIA","TROUT","FOODSIZE","LB_PER_HEAD",1
2005,"PENNSYLVANIA","TROUT","STOCKERS","OPERATIONS",18
2005,"PENNSYLVANIA","TROUT","STOCKERS","DOLLARS",761920
2005,"PENNSYLVANIA","TROUT","STOCKERS","HEAD",488282
2005,"PENNSYLVANIA","TROUT","STOCKERS","LB",190043
2005,"PENNSYLVANIA","TROUT","STOCKERS","LB_PER_HEAD",0.4
2005,"SOUTH CAROLINA","FOOD FISH","ALL PRODUCTS","OPERATIONS",24
2005,"SOUTH CAROLINA","FOOD FISH","ALL PRODUCTS","DOLLARS",1169179
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",6
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",283400
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FINGERLINGS & FRY","OPERATIONS",1
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",4
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FOODSIZE","HEAD",67200
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FOODSIZE","LB",128200
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","FOODSIZE","LB_PER_HEAD",1.9
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","STOCKERS","OPERATIONS",1
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","STOCKERS","DOLLARS",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","STOCKERS","HEAD",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","STOCKERS","LB",NA
2005,"SOUTH CAROLINA","HYBRID STRIPED BASS","STOCKERS","LB_PER_HEAD",NA
2005,"SOUTH CAROLINA","CARP","ALL PRODUCTS","OPERATIONS",4
2005,"SOUTH CAROLINA","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH CAROLINA","OTHER CARP","ALL PRODUCTS","OPERATIONS",1
2005,"SOUTH CAROLINA","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH CAROLINA","GRASS CARP","ALL PRODUCTS","OPERATIONS",3
2005,"SOUTH CAROLINA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH CAROLINA","GRASS CARP","STOCKERS","OPERATIONS",3
2005,"SOUTH CAROLINA","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"SOUTH CAROLINA","GRASS CARP","STOCKERS","HEAD",NA
2005,"SOUTH CAROLINA","GRASS CARP","STOCKERS","LB",NA
2005,"SOUTH CAROLINA","GRASS CARP","STOCKERS","LB_PER_HEAD",NA
2005,"SOUTH CAROLINA","CATFISH","ALL PRODUCTS","OPERATIONS",15
2005,"SOUTH CAROLINA","CATFISH","ALL PRODUCTS","DOLLARS",291413
2005,"SOUTH CAROLINA","CATFISH","BROODSTOCK","OPERATIONS",1
2005,"SOUTH CAROLINA","CATFISH","BROODSTOCK","DOLLARS",NA
2005,"SOUTH CAROLINA","CATFISH","BROODSTOCK","HEAD",NA
2005,"SOUTH CAROLINA","CATFISH","BROODSTOCK","LB",NA
2005,"SOUTH CAROLINA","CATFISH","BROODSTOCK","LB_PER_HEAD",NA
2005,"SOUTH CAROLINA","CATFISH","FINGERLINGS & FRY","OPERATIONS",2
2005,"SOUTH CAROLINA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH CAROLINA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH CAROLINA","CATFISH","FOODSIZE","OPERATIONS",10
2005,"SOUTH CAROLINA","CATFISH","FOODSIZE","DOLLARS",103913
2005,"SOUTH CAROLINA","CATFISH","FOODSIZE","HEAD",56350
2005,"SOUTH CAROLINA","CATFISH","FOODSIZE","LB",80630
2005,"SOUTH CAROLINA","CATFISH","FOODSIZE","LB_PER_HEAD",1.4
2005,"SOUTH CAROLINA","CATFISH","STOCKERS","OPERATIONS",2
2005,"SOUTH CAROLINA","CATFISH","STOCKERS","DOLLARS",NA
2005,"SOUTH CAROLINA","CATFISH","STOCKERS","HEAD",NA
2005,"SOUTH CAROLINA","CATFISH","STOCKERS","LB",NA
2005,"SOUTH CAROLINA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"SOUTH CAROLINA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",1
2005,"SOUTH CAROLINA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH CAROLINA","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",1
2005,"SOUTH CAROLINA","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH CAROLINA","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH CAROLINA","TILAPIA","ALL PRODUCTS","OPERATIONS",6
2005,"SOUTH CAROLINA","TILAPIA","ALL PRODUCTS","DOLLARS",151700
2005,"SOUTH CAROLINA","TILAPIA","FINGERLINGS & FRY","OPERATIONS",3
2005,"SOUTH CAROLINA","TILAPIA","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH CAROLINA","TILAPIA","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH CAROLINA","TILAPIA","FOODSIZE","OPERATIONS",2
2005,"SOUTH CAROLINA","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"SOUTH CAROLINA","TILAPIA","FOODSIZE","HEAD",NA
2005,"SOUTH CAROLINA","TILAPIA","FOODSIZE","LB",NA
2005,"SOUTH CAROLINA","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"SOUTH CAROLINA","TILAPIA","STOCKERS","OPERATIONS",2
2005,"SOUTH CAROLINA","TILAPIA","STOCKERS","DOLLARS",NA
2005,"SOUTH CAROLINA","TILAPIA","STOCKERS","HEAD",NA
2005,"SOUTH CAROLINA","TILAPIA","STOCKERS","LB",NA
2005,"SOUTH CAROLINA","TILAPIA","STOCKERS","LB_PER_HEAD",NA
2005,"SOUTH DAKOTA","FOOD FISH","ALL PRODUCTS","OPERATIONS",5
2005,"SOUTH DAKOTA","FOOD FISH","ALL PRODUCTS","DOLLARS",267010
2005,"SOUTH DAKOTA","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",3
2005,"SOUTH DAKOTA","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FINGERLINGS & FRY","OPERATIONS",2
2005,"SOUTH DAKOTA","YELLOW PERCH","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FOODSIZE","OPERATIONS",1
2005,"SOUTH DAKOTA","YELLOW PERCH","FOODSIZE","DOLLARS",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FOODSIZE","HEAD",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FOODSIZE","LB",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","FOODSIZE","LB_PER_HEAD",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","STOCKERS","OPERATIONS",2
2005,"SOUTH DAKOTA","YELLOW PERCH","STOCKERS","DOLLARS",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","STOCKERS","HEAD",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","STOCKERS","LB",NA
2005,"SOUTH DAKOTA","YELLOW PERCH","STOCKERS","LB_PER_HEAD",NA
2005,"SOUTH DAKOTA","TROUT","ALL PRODUCTS","OPERATIONS",2
2005,"SOUTH DAKOTA","TROUT","ALL PRODUCTS","DOLLARS",NA
2005,"SOUTH DAKOTA","TROUT","FINGERLINGS & FRY","OPERATIONS",1
2005,"SOUTH DAKOTA","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"SOUTH DAKOTA","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"SOUTH DAKOTA","TROUT","FOODSIZE","OPERATIONS",1
2005,"SOUTH DAKOTA","TROUT","FOODSIZE","DOLLARS",NA
2005,"SOUTH DAKOTA","TROUT","FOODSIZE","HEAD",NA
2005,"SOUTH DAKOTA","TROUT","FOODSIZE","LB",NA
2005,"SOUTH DAKOTA","TROUT","FOODSIZE","LB_PER_HEAD",NA
2005,"SOUTH DAKOTA","TROUT","STOCKERS","OPERATIONS",1
2005,"SOUTH DAKOTA","TROUT","STOCKERS","DOLLARS",NA
2005,"SOUTH DAKOTA","TROUT","STOCKERS","HEAD",NA
2005,"SOUTH DAKOTA","TROUT","STOCKERS","LB",NA
2005,"SOUTH DAKOTA","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"TENNESSEE","FOOD FISH","ALL PRODUCTS","OPERATIONS",31
2005,"TENNESSEE","FOOD FISH","ALL PRODUCTS","DOLLARS",559992
2005,"TENNESSEE","CARP","ALL PRODUCTS","OPERATIONS",2
2005,"TENNESSEE","CARP","ALL PRODUCTS","DOLLARS",NA
2005,"TENNESSEE","GRASS CARP","ALL PRODUCTS","OPERATIONS",2
2005,"TENNESSEE","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2005,"TENNESSEE","GRASS CARP","FOODSIZE","OPERATIONS",1
2005,"TENNESSEE","GRASS CARP","FOODSIZE","DOLLARS",NA
2005,"TENNESSEE","GRASS CARP","FOODSIZE","HEAD",NA
2005,"TENNESSEE","GRASS CARP","FOODSIZE","LB",NA
2005,"TENNESSEE","GRASS CARP","FOODSIZE","LB_PER_HEAD",NA
2005,"TENNESSEE","GRASS CARP","STOCKERS","OPERATIONS",1
2005,"TENNESSEE","GRASS CARP","STOCKERS","DOLLARS",NA
2005,"TENNESSEE","GRASS CARP","STOCKERS","HEAD",NA
2005,"TENNESSEE","GRASS CARP","STOCKERS","LB",NA
2005,"TENNESSEE","GRASS CARP","STOCKERS","LB_PER_HEAD",NA
2005,"TENNESSEE","CATFISH","ALL PRODUCTS","OPERATIONS",22
2005,"TENNESSEE","CATFISH","ALL PRODUCTS","DOLLARS",163815
2005,"TENNESSEE","CATFISH","FINGERLINGS & FRY","OPERATIONS",3
2005,"TENNESSEE","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2005,"TENNESSEE","CATFISH","FINGERLINGS & FRY","HEAD",NA
2005,"TENNESSEE","CATFISH","FOODSIZE","OPERATIONS",18
2005,"TENNESSEE","CATFISH","FOODSIZE","DOLLARS",96765
2005,"TENNESSEE","CATFISH","FOODSIZE","HEAD",40820
2005,"TENNESSEE","CATFISH","FOODSIZE","LB",64295
2005,"TENNESSEE","CATFISH","FOODSIZE","LB_PER_HEAD",1.6
2005,"TENNESSEE","CATFISH","STOCKERS","OPERATIONS",2
2005,"TENNESSEE","CATFISH","STOCKERS","DOLLARS",NA
2005,"TENNESSEE","CATFISH","STOCKERS","HEAD",NA
2005,"TENNESSEE","CATFISH","STOCKERS","LB",NA
2005,"TENNESSEE","CATFISH","STOCKERS","LB_PER_HEAD",NA
2005,"TENNESSEE","SALMON","ALL PRODUCTS","OPERATIONS",1
2005,"TENNESSEE","SALMON","ALL PRODUCTS","DOLLARS",NA
2005,"TENNESSEE","SALMON","FOODSIZE","OPERATIONS",1
2005,"TENNESSEE","SALMON","FOODSIZE","DOLLARS",NA
2005,"TENNESSEE","SALMON","FOODSIZE","HEAD",NA
2005,"TENNESSEE","SALMON","FOODSIZE","LB",NA
2005,"TENNESSEE","SALMON","FOODSIZE","LB_PER_HEAD",NA
2005,"TENNESSEE","TILAPIA","ALL PRODUCTS","OPERATIONS",2
2005,"TENNESSEE","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2005,"TENNESSEE","TILAPIA","FOODSIZE","OPERATIONS",2
2005,"TENNESSEE","TILAPIA","FOODSIZE","DOLLARS",NA
2005,"TENNESSEE","TILAPIA","FOODSIZE","HEAD",NA
2005,"TENNESSEE","TILAPIA","FOODSIZE","LB",NA
2005,"TENNESSEE","TILAPIA","FOODSIZE","LB_PER_HEAD",NA
2005,"TENNESSEE","TROUT","ALL PRODUCTS","OPERATIONS",8
2005,"TENNESSEE","TROUT","ALL PRODUCTS","DOLLARS",299277
2005,"TENNESSEE","TROUT","FINGERLINGS & FRY","OPERATIONS",1
2005,"TENNESSEE","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2005,"TENNESSEE","TROUT","FINGERLINGS & FRY","HEAD",NA
2005,"TENNESSEE","TROUT","FOODSIZE","OPERATIONS",8
2005,"TENNESSEE","TROUT","FOODSIZE","DOLLARS",255202
2005,"TENNESSEE","TROUT","FOODSIZE","HEAD",85400
2005,"TENNESSEE","TROUT","FOODSIZE","LB",91814
2005,"TENNESSEE","TROUT","FOODSIZE","LB_PER_HEAD",1.1
2005,"TENNESSEE","TROUT","STOCKERS","OPERATIONS",4
2005,"TENNESSEE","TROUT","STOCKERS","DOLLARS",NA
2005,"TENNESSEE","TROUT","STOCKERS","HEAD",NA
2005,"TENNESSEE","TROUT","STOCKERS","LB",NA
2005,"TENNESSEE","TROUT","STOCKERS","LB_PER_HEAD",NA
2005,"TEXAS","FOOD FISH","ALL PRODUCTS","OPERATIONS",63
2005,"TEXAS","FOOD FISH","ALL PRODUCTS","DOLLARS",17916812
2005,"TEXAS","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",7
2005,"TEXAS","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",5050400
2005,"TEXAS","HYBRID STRIPED BASS","FOODSIZE","OPERATIONS",6
2005,"TEXAS","HYBRID STRIPED BASS","FOODSIZE","DOLLARS",NA
